,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME
1796,5,9.3,1.8,4.9
4503,3,7.8,2.2,2.3
1642,5,22.6,5.2,4.6
5889,0,17.6,6.9,0.7
142,1,13.5,2.0,4.8
1240,5,27.2,5.0,4.8
1986,1,26.1,4.9,1.7
4327,22,8.7,3.4,19.2
2452,1,16.8,1.8,1.1
3683,2,19.2,3.3,5.2
5067,0,4.3,4.6,0.5
5434,2,24.7,4.7,3.1
3443,2,20.7,3.7,2.5
2461,1,25.2,5.8,1.4
2693,5,12.6,2.4,7.3
2223,3,4.7,2.8,2.7
237,0,22.6,4.1,1.7
989,0,2.4,3.7,0.7
3422,10,4.5,1.3,9.5
5404,2,18.5,3.9,2.8
1758,1,6.8,1.2,1.8
2369,3,9.6,1.9,4.0
1021,5,24.6,3.2,4.5
5316,1,12.3,4.0,3.8
3094,10,19.8,3.2,9.9
866,3,26.9,7.4,2.8
3020,0,25.6,5.2,1.0
5722,1,1.2,1.5,5.1
3841,2,21.6,7.5,2.3
5640,5,24.9,4.7,6.5
4046,3,4.0,2.5,3.2
1697,2,12.4,4.5,2.1
5605,0,21.3,4.0,0.8
2217,0,25.2,4.0,0.8
3908,0,3.4,2.8,1.0
327,1,23.6,2.9,5.0
3666,18,5.6,3.1,17.7
4635,0,2.4,0.2,0.7
5394,0,6.4,3.1,0.0
1582,0,24.4,11.8,1.7
803,17,26.2,2.8,9.2
4558,1,0.3,2.2,1.6
4468,7,4.5,1.1,6.2
1226,6,6.7,1.7,7.3
1203,0,22.8,11.4,1.2
6173,0,1.7,1.4,0.8
2887,4,19.1,2.1,3.8
2903,3,5.0,1.0,5.5
1034,6,19.4,4.9,5.3
5982,1,3.7,3.6,3.0
5950,1,7.4,3.6,2.9
5035,0,3.5,2.8,0.9
2392,0,24.7,8.0,1.0
6050,10,23.3,5.5,9.6
4325,12,5.8,1.2,10.3
401,0,18.6,3.7,0.9
6452,1,7.6,2.6,1.2
3413,3,17.7,3.4,4.4
1346,3,27.3,5.0,3.8
4758,1,7.0,1.2,3.3
3612,9,4.3,0.0,6.7
2391,0,17.8,4.0,0.7
1267,1,16.0,5.7,2.1
805,0,23.5,6.7,0.9
1443,0,22.8,5.6,1.2
959,2,26.5,6.6,4.0
5772,3,3.5,2.5,2.4
185,1,14.8,3.0,3.4
5199,0,22.2,7.3,1.1
5023,0,0.3,2.5,1.2
2085,2,17.3,3.5,1.8
3226,2,3.5,4.3,3.1
96,2,25.1,2.0,5.2
5281,3,16.6,5.1,3.0
6095,0,2.1,2.3,1.0
2119,1,4.0,1.8,1.7
2789,7,8.3,3.5,7.2
2927,0,28.4,5.3,1.2
1250,0,26.3,9.5,0.7
5039,3,9.7,2.5,3.9
669,1,17.0,2.8,3.8
1752,0,24.5,13.3,0.9
469,0,24.1,6.8,1.8
4122,0,24.4,3.7,1.7
576,2,19.0,1.5,4.7
1659,0,25.6,4.7,0.7
3762,9,26.2,5.4,7.8
3238,9,8.7,2.6,7.4
3425,6,24.8,5.0,6.0
3825,2,1.4,2.1,2.9
6120,0,0.3,0.9,0.0
1476,2,0.8,3.4,2.3
6172,2,12.1,4.0,7.3
3158,0,25.8,1.4,0.0
4415,8,25.2,6.0,6.1
6290,8,14.5,4.5,6.8
1377,10,2.5,6.1,8.1
5091,0,10.8,2.7,0.9
3041,20,12.7,1.2,17.5
4537,4,2.8,1.9,8.0
1869,0,21.8,2.6,0.3
3210,1,5.6,2.9,2.2
1221,6,6.1,1.6,5.5
4174,2,22.3,3.2,6.8
2126,1,24.7,3.7,2.0
5916,0,23.1,3.4,0.9
6455,6,11.1,2.5,6.0
2422,4,20.1,4.0,6.7
2212,2,13.7,2.6,2.0
5960,0,16.5,2.7,0.6
5911,2,15.6,2.8,7.3
5483,4,26.2,2.7,3.7
943,4,25.4,3.6,4.8
5318,0,1.7,1.7,1.7
5185,0,4.9,0.2,2.0
4920,2,10.0,1.9,6.5
241,0,23.3,3.6,0.4
1789,1,20.2,3.9,1.0
1926,6,1.7,4.0,5.5
3077,5,24.5,4.9,5.2
2603,1,20.7,2.4,1.5
526,7,17.0,1.4,7.0
3870,8,21.5,5.4,9.1
3785,3,36.8,4.9,2.5
6266,5,7.6,2.3,6.0
1159,1,4.4,4.6,2.8
4803,0,1.2,3.9,1.9
3836,2,19.9,3.1,6.0
76,8,3.1,0.0,10.8
6399,0,20.7,0.3,2.5
2960,12,14.8,1.5,11.9
2252,0,20.9,5.4,1.2
5261,0,25.8,3.0,0.9
5490,1,3.9,1.6,1.5
2136,0,21.4,4.7,0.7
3829,3,5.8,2.2,3.5
6087,0,6.2,1.2,0.0
429,0,2.2,8.4,0.7
6329,8,14.6,3.3,5.8
2066,0,25.0,8.5,1.3
2325,0,16.7,7.0,0.7
1928,4,15.3,6.3,3.6
3029,8,1.5,1.4,10.5
3335,3,2.4,3.9,2.7
6375,4,1.3,1.7,4.5
2807,4,5.7,3.7,4.6
5346,1,3.0,0.0,3.1
1478,0,24.7,4.7,0.9
338,9,19.7,2.6,7.8
2074,0,6.0,2.7,0.0
2011,0,23.2,4.1,0.7
2674,9,21.8,1.3,8.1
5695,0,17.0,4.2,5.1
253,0,17.5,3.6,3.9
3221,6,5.5,3.8,6.2
320,9,12.4,2.1,13.5
2048,3,1.2,3.2,2.9
4238,0,4.4,2.4,3.0
946,0,24.2,7.1,0.8
4960,1,7.9,2.1,3.2
2455,0,21.4,4.9,0.7
1084,10,1.7,1.9,7.3
3187,8,4.9,0.8,8.8
5747,0,19.9,6.0,0.8
3652,13,19.2,4.2,12.3
1191,5,25.1,5.9,5.8
3827,6,8.8,0.3,5.4
620,0,16.8,2.9,0.8
2098,0,17.8,2.6,0.7
750,2,5.5,3.3,2.9
2993,16,13.4,2.9,16.0
4433,2,5.7,2.2,2.4
2803,10,8.8,2.7,10.0
1797,4,10.9,4.4,2.6
1864,2,6.1,4.0,2.7
4353,2,24.3,6.0,3.4
1958,3,21.5,1.2,3.0
2295,0,24.6,5.5,1.0
1959,1,17.5,3.1,2.0
1777,4,7.3,2.2,4.9
5777,0,21.0,1.8,1.0
577,1,11.9,2.3,5.5
5629,0,24.7,4.8,0.8
1667,8,1.6,4.4,4.8
1395,0,24.1,3.3,0.7
4087,0,25.2,5.0,1.1
2183,0,7.6,3.6,1.3
2754,12,3.6,1.4,10.4
1805,1,23.6,3.9,1.6
2854,6,24.2,3.7,6.2
5592,1,11.8,1.2,4.3
4227,0,22.9,4.1,1.1
270,4,19.4,3.8,3.5
170,1,1.0,0.6,7.3
2041,1,19.1,3.7,1.7
344,0,20.3,4.4,1.0
1233,2,28.7,6.3,3.6
1815,0,25.1,5.5,1.0
6276,0,25.9,12.8,1.2
6077,0,25.1,7.0,1.0
4134,0,19.2,4.6,6.3
5844,0,21.1,4.3,0.8
3933,2,4.0,1.9,6.0
2722,4,2.0,1.6,2.7
5558,1,5.5,1.3,3.8
4636,0,4.3,4.1,0.5
4766,0,17.6,7.3,1.0
4887,1,3.8,3.6,1.4
1496,21,23.1,4.4,16.8
5721,0,3.4,2.3,0.7
1275,6,4.6,2.2,6.4
4933,2,5.6,2.3,6.6
1309,16,20.0,4.6,10.8
1786,1,24.5,2.6,1.1
3118,9,21.7,3.9,7.2
4476,14,16.1,3.3,13.2
2949,6,24.5,15.7,5.6
6255,10,4.3,0.4,8.8
1890,1,23.1,1.6,1.8
677,9,8.9,2.6,8.6
4833,0,1.5,3.0,2.1
2170,1,25.2,5.4,2.4
5041,0,5.0,3.2,1.1
2301,0,25.7,10.9,1.2
4056,9,3.9,1.5,13.8
4450,0,3.1,8.3,0.8
2733,7,22.8,3.6,7.8
4177,4,16.9,4.9,4.0
4060,2,25.0,4.3,8.3
3532,7,24.9,0.8,6.1
295,10,24.3,3.5,10.1
1070,2,25.0,12.7,3.3
53,4,13.4,4.1,5.0
5992,8,4.9,0.8,8.8
3400,5,15.2,4.5,4.1
4063,2,3.9,2.6,5.4
5785,0,24.6,5.0,0.9
3900,1,5.2,1.1,3.1
4491,0,19.6,4.2,2.4
4287,2,24.7,5.6,2.8
5608,0,24.5,4.5,2.2
3342,9,13.7,2.6,7.2
2006,0,25.9,2.2,0.8
301,3,15.8,2.4,4.7
365,2,13.3,0.3,5.6
4670,0,5.2,3.2,0.6
102,2,16.8,3.2,4.3
5756,0,15.9,4.8,3.3
2792,7,7.0,1.9,6.3
4570,0,0.9,3.6,0.7
2795,2,15.3,6.3,2.4
4566,0,25.5,4.5,1.0
2731,13,3.4,2.4,12.3
3694,0,25.9,9.7,2.6
4205,0,21.6,3.9,6.9
857,16,21.6,5.0,17.5
4178,1,19.5,3.7,5.9
5334,0,4.6,0.7,1.1
3005,1,23.2,4.3,1.8
4448,2,25.1,4.5,2.4
1487,1,24.6,3.5,1.6
4477,3,4.2,2.1,5.5
5279,1,15.0,3.5,3.8
4025,0,26.7,6.2,1.5
374,1,23.7,1.0,3.1
1213,0,23.1,5.5,1.1
544,3,25.2,3.6,3.3
1351,13,27.9,6.4,14.9
291,0,1.0,3.6,1.0
4727,0,1.8,0.6,1.4
3688,2,4.9,2.2,2.4
389,1,14.3,3.0,4.0
2869,0,23.3,3.6,-0.4
5632,3,19.6,3.5,3.4
355,11,3.5,1.6,10.4
1870,0,23.7,4.6,0.8
4749,2,9.5,2.1,4.7
247,16,17.7,5.0,12.8
4309,1,3.2,3.3,1.8
3231,10,3.4,3.0,10.0
2164,2,16.4,3.2,2.5
6451,2,14.9,4.3,4.7
1296,6,2.0,2.4,4.7
5993,3,7.0,2.9,6.5
3064,16,17.6,4.2,13.6
5827,1,17.7,4.0,2.8
410,5,4.4,4.2,5.8
2005,0,20.3,3.2,0.6
5544,0,24.0,4.5,6.2
1894,2,5.1,3.3,2.9
1184,0,24.9,7.0,1.0
5258,6,25.6,3.2,5.7
3004,1,1.2,2.2,2.3
1898,0,21.8,4.3,0.8
832,5,25.2,3.6,6.1
2227,2,13.8,2.7,1.8
1803,0,23.3,4.2,0.8
690,7,26.8,2.7,7.3
5284,0,14.8,2.2,4.9
2518,0,26.7,3.6,1.0
2752,9,2.6,0.5,9.4
4676,2,10.4,2.7,5.2
3776,4,5.7,0.3,3.8
3957,0,26.7,2.5,1.8
4030,10,16.0,6.0,9.8
1512,1,1.0,0.7,1.2
5645,2,14.5,2.0,1.7
3674,6,24.7,9.3,8.4
5423,0,1.9,0.0,0.2
6052,4,5.8,2.2,4.3
3882,0,23.8,5.4,5.7
1075,4,4.5,1.7,5.2
6243,10,8.6,2.8,9.8
3490,3,6.7,2.4,4.0
4348,1,4.9,1.9,3.6
6211,0,13.9,5.1,0.8
2357,8,14.8,5.0,6.6
2439,0,25.2,4.7,0.7
2111,1,22.9,2.2,2.5
4349,0,25.1,6.9,0.9
6054,5,25.0,2.2,6.3
2602,1,3.1,2.1,1.7
1946,1,24.1,3.7,1.5
6033,7,4.2,4.3,5.2
752,11,12.7,2.8,9.8
1361,18,13.8,2.6,12.7
4153,0,4.5,4.9,0.8
2682,11,5.7,4.0,9.0
3284,0,10.1,3.3,0.8
5904,0,16.5,4.5,0.7
363,0,0.8,0.2,0.0
2764,3,23.0,4.4,2.8
1135,3,19.6,4.2,4.5
3212,2,13.1,2.2,3.1
3807,0,25.1,5.9,1.2
1679,0,25.0,6.5,0.6
3589,0,15.8,5.7,0.0
2356,4,24.6,3.8,3.8
4366,13,6.2,2.4,11.0
1622,6,4.5,3.1,8.1
5175,0,3.4,0.2,1.1
4097,16,6.8,3.3,14.7
3014,2,1.1,4.0,2.2
2068,1,25.5,3.3,1.6
879,0,27.2,3.7,1.1
5808,1,4.0,1.6,6.1
3797,6,25.8,4.8,5.4
758,18,4.1,2.1,15.9
3121,5,3.7,2.5,6.2
2402,0,21.9,18.2,0.8
2059,3,5.9,3.4,3.1
4675,0,2.2,2.5,0.3
2577,6,1.8,1.9,6.2
1911,0,24.4,1.9,1.0
4298,2,20.6,5.4,6.0
5275,0,2.8,0.5,0.2
1073,2,10.5,4.7,2.1
58,1,17.5,2.6,3.2
5481,0,25.3,4.4,0.8
2294,0,0.9,5.1,0.9
4452,0,26.5,7.9,0.9
5322,0,23.4,7.3,0.8
2398,0,27.2,4.9,0.9
3133,16,8.0,2.0,17.5
1068,0,26.1,9.5,0.0
2529,4,15.7,6.5,4.1
5647,0,22.6,6.2,1.0
1477,2,26.3,3.3,2.6
1513,4,25.6,6.6,4.0
3285,0,13.1,4.6,0.8
3068,6,7.8,0.9,5.5
6267,4,3.5,2.2,5.4
3289,11,5.3,1.6,8.6
1799,7,12.2,4.1,5.5
5152,0,4.1,2.8,0.8
5319,0,21.2,3.8,2.6
2500,0,24.4,8.5,1.0
6233,0,0.7,3.0,1.0
6258,1,1.6,0.9,1.7
3795,3,23.5,4.2,2.6
4644,0,12.9,7.3,0.7
6009,13,16.6,5.8,11.7
4085,2,11.0,1.8,2.7
4321,0,22.5,4.9,3.5
2681,9,25.6,4.4,8.7
2505,0,27.4,7.5,2.7
1303,1,23.9,4.8,1.3
3805,3,1.9,3.3,5.8
1173,0,2.0,2.7,0.5
1432,0,2.1,3.3,0.6
1099,0,22.4,9.4,0.8
5824,0,19.3,9.9,0.9
1908,1,19.0,5.6,1.3
5673,0,15.2,3.4,1.0
5535,5,13.0,3.1,5.2
5868,2,13.9,2.9,5.2
1405,9,8.8,2.4,7.4
5716,0,24.3,5.7,1.0
6325,1,14.5,1.4,3.7
2813,4,20.4,4.1,3.6
309,0,21.6,4.0,2.8
4090,0,1.7,3.3,0.6
775,6,28.5,6.8,6.6
367,0,23.3,2.3,0.8
570,0,25.3,3.1,0.7
4099,23,7.6,1.9,20.9
6265,1,13.2,3.7,3.6
1593,1,16.7,2.1,2.5
2263,5,9.2,4.2,4.8
1541,0,22.1,2.3,1.7
5688,7,25.7,2.4,8.3
5784,3,14.9,2.7,3.8
6356,8,4.9,2.8,7.8
4425,1,18.3,4.1,5.1
5440,0,20.8,5.3,0.8
72,11,7.9,2.3,9.4
4599,0,4.8,1.6,0.7
2835,3,19.4,5.0,2.9
5792,2,15.8,3.9,4.6
3736,1,25.7,5.6,2.0
5159,0,5.8,2.4,0.9
2511,1,18.6,3.3,1.2
1780,7,6.9,2.5,6.5
1775,2,1.6,1.5,2.3
1534,3,24.9,9.1,3.6
3105,0,24.0,4.7,1.0
3765,4,8.5,1.8,3.7
3334,0,24.6,6.4,0.9
4919,0,10.8,2.0,3.0
5928,0,5.6,1.4,0.2
5979,1,22.0,4.0,1.8
3962,0,25.2,5.0,4.8
1784,0,19.3,3.7,0.6
5231,1,3.9,1.9,1.4
1029,6,20.8,3.7,4.4
519,0,24.8,3.7,0.8
2446,2,7.8,0.0,5.0
1914,0,24.3,4.5,0.8
6150,7,3.3,6.7,6.8
1609,0,24.3,3.2,0.6
5105,1,8.5,3.0,1.4
395,7,2.7,1.3,6.0
4190,2,10.9,2.8,2.3
1983,4,4.6,7.4,5.0
1936,0,25.6,6.0,0.8
3364,3,15.9,3.0,4.0
4471,5,1.9,3.0,3.5
1033,12,32.2,11.2,13.1
4755,0,1.9,5.4,1.3
6379,4,9.9,3.0,3.4
604,11,17.6,2.7,7.7
4645,0,16.9,3.0,0.6
5470,1,19.0,3.1,3.3
2804,0,22.2,4.0,1.0
1431,2,26.1,4.0,2.4
5429,0,16.3,3.2,4.2
3650,7,25.3,7.1,7.9
5631,0,0.9,0.4,0.8
2365,3,16.8,4.1,4.6
1321,1,8.6,1.7,2.8
2576,1,5.1,4.5,2.9
5519,0,21.3,12.1,1.0
2641,1,15.9,3.9,1.3
4550,0,24.2,4.3,1.4
4882,0,15.4,6.5,0.6
3432,7,19.2,3.8,5.9
2683,11,25.0,1.4,10.5
3380,17,14.8,4.2,14.9
4073,4,26.0,3.7,7.4
4956,0,2.5,0.4,1.0
3932,0,26.6,9.4,0.8
1742,0,24.4,6.6,0.8
4825,0,1.6,1.1,0.4
1877,4,4.1,1.9,3.1
5738,0,25.0,4.2,1.6
4964,0,7.2,2.4,1.5
1923,0,3.0,1.4,0.7
5523,1,5.3,3.1,5.0
2841,0,23.2,3.8,0.8
5583,1,10.8,1.3,2.4
5986,1,14.9,2.6,2.9
4209,11,18.6,3.5,9.1
27,0,22.5,4.6,0.3
4637,1,4.1,6.6,0.8
3568,4,14.7,3.0,2.4
5983,2,19.4,4.3,5.0
2176,0,22.6,7.7,1.0
4763,0,4.2,0.1,0.0
5977,0,16.1,21.0,3.5
3879,2,16.6,2.9,9.3
6157,0,3.1,9.3,1.1
6302,0,24.2,3.7,1.2
1223,0,26.3,2.9,0.0
2444,2,20.4,3.5,2.0
4787,0,21.0,6.7,1.1
3312,3,10.2,3.1,7.9
4344,15,24.7,4.3,15.5
3067,6,24.0,3.9,6.9
1626,5,13.1,2.9,3.5
1264,0,1.5,3.5,0.4
3969,13,22.1,4.0,6.4
5679,1,3.3,0.5,6.4
877,2,21.8,4.4,1.7
6228,1,15.9,5.0,3.4
3478,5,3.5,2.0,4.5
4109,10,3.6,5.1,8.1
481,0,24.5,5.1,0.0
5397,0,3.2,3.6,0.3
2552,1,16.3,3.2,1.1
5908,4,5.8,3.6,7.7
3129,5,16.8,3.0,6.2
4142,2,16.4,2.6,2.5
2918,5,6.9,3.8,5.3
5624,1,3.0,6.3,1.9
6301,4,7.7,2.1,4.7
2314,0,25.8,3.0,0.7
6136,2,0.1,2.8,2.9
941,0,15.4,8.8,0.8
5998,0,3.6,4.3,0.7
6091,2,6.7,1.8,5.0
6272,0,16.5,4.2,1.8
3237,5,13.3,5.8,4.8
4460,9,5.5,5.7,9.2
1809,0,24.3,4.3,0.9
4858,0,5.6,2.7,2.9
1165,6,6.3,2.3,7.1
204,0,25.0,8.2,0.9
5269,1,3.3,1.4,3.4
3689,1,23.1,3.9,6.8
5717,0,18.4,4.1,0.8
3509,5,5.3,3.5,5.6
1162,3,12.7,5.1,6.3
2729,15,12.2,3.7,12.6
1600,1,25.0,4.3,3.4
86,0,27.2,1.8,0.5
4516,6,24.5,3.4,11.2
2207,0,20.4,11.7,0.0
3046,5,6.8,2.4,4.6
364,0,1.7,1.2,0.7
3980,13,4.2,5.0,13.1
4407,6,7.2,3.2,6.2
5164,2,7.1,1.6,5.9
1292,1,2.4,3.5,1.7
3975,1,8.7,0.6,5.4
5240,0,16.9,2.7,0.8
5243,0,6.4,2.0,5.6
999,0,24.4,5.7,0.7
3172,1,27.4,5.3,3.7
1036,5,27.1,5.0,6.6
5969,0,15.6,6.5,0.8
2802,3,0.9,1.2,4.1
2694,8,5.3,2.6,5.8
1336,0,17.7,2.4,0.9
995,6,19.1,5.2,6.6
220,4,3.8,3.7,4.8
2401,0,20.1,3.1,0.6
6108,8,24.8,4.4,5.9
3821,2,5.1,9.8,3.6
249,0,24.5,5.0,1.2
2007,2,10.5,4.1,4.8
6374,4,7.9,2.6,5.9
1886,1,24.8,5.4,1.5
4817,0,2.7,2.3,0.8
4856,0,8.5,4.7,0.6
3466,2,22.2,2.9,2.0
2538,0,24.1,3.4,0.7
4894,0,7.8,4.6,0.0
4908,2,7.7,2.4,3.5
591,0,26.6,3.6,1.4
5116,6,8.3,3.5,8.2
2202,2,9.7,2.0,2.4
2225,0,1.0,7.9,1.4
2259,1,11.8,3.4,1.8
518,2,16.2,1.9,2.8
3104,7,20.1,3.0,6.7
4062,3,26.3,2.9,3.1
3045,9,2.8,3.2,8.7
1650,0,19.0,3.1,1.3
5739,0,39.4,3.6,1.7
6068,0,22.3,4.2,0.6
1274,6,18.4,3.9,5.6
1816,2,0.5,3.9,3.3
2634,1,12.8,2.8,4.3
1327,0,24.4,3.4,0.7
5509,1,18.8,4.4,5.6
43,13,13.9,2.9,12.6
7,0,18.2,2.0,0.8
480,4,12.4,2.6,9.5
471,0,22.7,2.9,1.2
6022,0,25.1,6.4,0.9
2237,0,23.9,14.7,0.7
4885,1,1.4,5.0,1.9
4568,4,10.5,6.2,5.9
654,3,8.9,2.8,3.3
4485,5,3.2,2.0,3.7
5807,1,1.4,3.7,2.0
464,15,20.0,3.4,11.2
3902,5,4.2,6.0,5.4
1691,7,11.2,2.0,5.7
697,0,22.6,4.4,0.9
2230,0,17.1,1.6,0.6
6390,0,7.3,5.0,0.6
2695,0,24.1,6.5,0.7
65,0,22.9,3.6,1.3
1348,14,4.6,4.3,10.5
2415,0,25.3,4.4,0.8
2480,1,24.6,2.7,2.0
2149,1,9.5,2.5,1.1
5343,0,24.2,7.0,1.0
6098,2,2.6,0.3,8.3
4583,3,6.9,2.4,5.8
5146,1,4.2,2.7,1.2
2047,1,22.8,4.6,1.6
3852,16,24.8,5.1,14.0
4225,11,10.0,2.9,10.3
5663,1,13.5,1.5,6.5
849,3,27.0,3.9,4.2
4542,2,11.2,3.2,4.6
3965,1,2.8,0.2,3.1
417,0,8.5,2.1,1.4
3718,0,41.9,1.9,0.7
4957,0,19.3,5.3,1.2
2285,7,6.3,2.1,8.3
2549,0,24.7,10.0,0.7
5741,7,25.7,1.4,6.0
4356,0,24.4,3.6,3.0
1922,8,24.8,1.9,7.5
2570,9,14.5,4.8,8.0
6195,21,6.0,3.0,18.3
6206,4,12.4,2.6,3.2
2102,3,20.5,3.8,4.6
5997,4,25.6,4.2,5.0
4996,3,7.2,2.2,5.5
6167,0,2.5,4.3,0.2
5755,0,25.1,5.3,1.4
1481,11,1.0,3.7,9.3
382,0,11.6,3.4,1.3
5972,0,21.9,6.6,1.0
4272,4,2.7,2.3,5.4
5215,0,16.3,1.8,0.9
29,0,20.4,5.0,1.0
3811,6,13.6,3.5,7.1
4883,0,8.2,1.9,0.5
5216,2,44.8,2.2,1.7
321,2,15.6,6.6,5.9
5508,6,18.5,3.7,6.9
3697,4,24.4,4.8,6.1
5607,0,12.0,2.5,1.1
3684,2,24.9,2.8,3.8
3344,0,23.4,4.0,3.2
4463,2,3.8,7.3,2.9
4639,0,19.0,6.3,1.4
4586,0,18.2,11.4,1.3
6196,1,10.4,6.8,2.9
3944,4,15.1,5.3,6.0
5324,8,4.7,3.7,6.2
6063,4,3.6,2.5,3.1
3280,0,24.6,4.7,0.9
2947,0,24.1,4.5,0.8
3185,4,6.7,3.3,5.0
3167,0,25.1,3.6,0.9
97,0,29.3,6.5,1.1
5988,1,24.4,5.1,1.4
2429,2,4.9,1.5,4.2
2245,0,16.6,2.1,1.6
2076,4,4.0,1.9,3.8
447,13,21.8,3.5,12.6
14,0,26.8,2.9,1.4
4393,13,6.6,2.3,9.9
4634,1,2.7,3.2,1.0
1215,8,20.6,3.4,6.7
3794,0,20.2,6.3,1.1
5871,1,20.8,5.1,3.4
2342,2,2.3,1.9,4.1
286,1,9.8,3.9,1.7
3843,7,21.2,4.6,11.2
4218,1,17.1,3.9,2.8
2312,0,19.9,2.5,0.6
2859,7,3.6,4.2,7.4
779,0,24.7,4.7,0.7
6036,0,0.9,1.2,0.8
4019,1,21.5,12.1,2.2
2052,4,5.0,1.4,3.1
4686,0,3.3,3.1,0.7
5313,3,2.7,1.6,5.1
5323,1,21.8,4.0,4.1
4446,17,7.1,2.3,12.7
5730,6,24.5,5.6,5.8
165,1,23.1,4.3,4.6
660,1,25.4,3.4,1.9
3108,3,18.7,0.9,3.0
1339,12,14.0,9.3,8.8
1138,5,14.3,4.3,6.0
2618,0,23.0,8.4,0.7
2216,0,24.3,3.4,2.6
2188,2,24.7,4.4,1.3
3832,0,24.9,7.3,1.3
5498,5,15.8,5.2,7.6
299,2,15.7,3.6,2.9
1615,9,20.0,1.8,6.7
5121,0,2.5,3.3,0.8
1133,1,24.8,9.2,1.8
3081,4,1.8,1.5,4.2
3142,17,14.8,4.1,15.5
1937,1,24.5,6.9,2.5
1048,9,9.5,5.3,6.5
6010,2,20.7,5.7,5.0
5877,0,24.4,14.9,1.2
846,0,24.7,4.6,0.0
251,7,10.2,0.3,6.2
3034,4,25.8,7.9,4.0
1027,5,9.9,2.9,5.3
806,4,28.5,4.9,2.7
1552,1,25.1,3.7,2.0
31,7,24.4,2.6,7.6
715,0,23.8,7.5,0.9
2384,0,24.1,7.1,0.9
4507,3,26.2,4.7,3.3
6168,0,3.5,2.8,0.9
6203,0,25.2,2.1,5.3
5489,0,20.8,6.4,0.8
3459,2,27.7,3.0,2.1
4629,0,19.9,6.6,0.9
1044,0,25.1,3.6,0.7
2144,2,3.8,1.2,2.4
2489,0,24.3,3.4,0.8
3244,0,23.1,3.9,0.6
3191,0,24.0,7.9,0.9
5576,0,25.5,3.6,0.7
4847,0,4.1,2.0,0.0
3987,2,2.9,2.4,2.7
330,0,20.4,4.0,4.8
5783,3,13.5,4.0,5.5
3510,0,25.0,4.7,2.0
861,0,24.1,5.1,0.8
1198,5,2.4,4.0,5.9
4423,5,25.0,2.2,6.3
3951,1,5.4,2.2,1.4
1088,4,27.2,4.3,4.0
4219,2,0.8,18.7,3.3
2515,0,25.6,6.9,1.1
3,3,12.2,4.7,9.6
3757,0,25.8,5.5,1.0
3724,0,20.8,6.0,0.8
6264,0,22.2,17.7,1.2
4040,7,25.3,4.3,9.8
2459,1,23.3,5.4,1.1
549,0,24.9,3.6,1.2
5053,2,8.7,2.5,4.8
4360,3,16.3,3.1,5.9
4726,0,7.3,1.3,1.3
5845,1,11.7,2.3,2.4
1471,8,24.8,3.7,8.0
1234,5,17.5,2.2,4.7
1154,0,3.0,3.6,0.0
1401,7,4.5,3.0,6.0
918,9,27.3,3.2,8.7
4520,0,24.1,4.5,2.1
2348,0,24.6,7.7,0.8
5502,0,23.9,4.4,0.8
3660,6,22.7,3.6,15.7
5089,0,5.1,2.5,0.5
2601,8,5.3,2.2,5.2
5477,0,20.2,3.0,0.8
1821,0,19.4,1.2,0.6
467,0,16.6,2.4,0.0
4440,3,7.3,3.1,5.8
1492,12,4.7,2.6,9.5
5834,0,3.4,1.3,0.8
4170,4,5.1,2.0,6.2
4711,0,3.4,1.2,1.2
5119,0,8.7,2.9,1.9
3754,0,20.9,3.2,2.3
1888,2,24.4,7.3,2.3
6080,1,3.0,1.9,1.2
3128,0,13.2,6.0,2.1
2487,3,13.0,4.3,5.2
4861,0,3.1,2.8,0.8
21,13,24.5,2.3,9.9
5818,0,1.0,0.2,1.9
4783,0,6.4,3.3,2.9
6278,8,7.3,3.2,7.1
6017,1,16.1,10.8,1.5
3275,1,2.8,5.6,1.5
2403,3,1.9,1.7,5.5
3592,9,2.0,4.7,8.0
1314,16,24.9,3.4,12.4
4821,0,3.7,2.3,1.5
1047,8,33.7,2.7,8.2
3247,12,16.5,3.8,10.5
5915,0,25.3,3.1,0.6
4954,4,6.1,0.9,6.9
4066,0,25.5,4.4,2.1
6250,10,8.6,2.8,9.8
810,0,25.0,5.5,0.9
3741,3,9.5,2.2,2.3
2479,6,5.2,2.5,6.2
4203,1,22.6,4.5,8.0
6389,0,4.3,2.1,0.7
1368,12,24.0,5.8,9.3
2668,2,24.9,7.8,4.2
1520,2,25.1,4.6,4.0
4031,17,25.2,3.5,19.1
6359,4,12.4,2.6,3.2
1205,0,24.2,16.4,1.1
2332,0,25.1,4.4,1.4
4916,0,5.2,1.8,1.6
3849,1,18.1,3.2,5.7
4226,11,5.9,3.5,9.9
955,0,15.3,4.1,0.9
859,1,25.1,9.2,2.2
2033,0,13.9,5.1,0.8
1315,23,6.7,3.1,18.1
2399,1,3.8,4.7,1.8
5409,7,21.0,2.4,6.1
3904,2,5.5,2.4,2.2
5115,2,8.7,2.7,3.8
1366,7,14.2,3.8,5.9
3043,9,16.5,1.5,6.5
3924,2,2.4,1.6,3.2
5130,0,21.0,7.8,0.9
2506,4,20.5,5.4,3.3
462,13,26.0,3.8,9.3
1573,1,21.9,5.9,2.7
308,3,12.9,3.1,4.6
2121,4,20.6,4.9,3.5
579,2,25.6,4.3,4.2
